IMG,TROOP,STATION,DATE,"LOCATION","e_relation","e_cross_street",Town,county,VEHICLES STOPPED,FAULTY EQUIPMENT,W/O DRIVERS LICENSE,W/O REG CARD,TRAFFIC VIOLATION,WARNING NOTICES,verbal warnings,CITATIONS,CITATIONS/SECTION,1115,1301,1301a,1311,1332,1334,1336,1371,1372,1501,1501,1502,1504a,1505,1510,1511,1511a,1515,"1543",1543A,1543b,1571,1572,1574,1575,1781,1786,3102,3111,3112,3309,3310,3311,3314,3321,3322,3323,3332,3334,3352,3361,3362,3525,3709,3714,3715,3718,3736,3746,3802,3809,4107,4301,4303,4307,4523,4524,4525,4533,4536,4581,4581A,4582,4701,4702,4703,4703A,4706,4729,4730,4882,4903,4905,4925,4942,6308,6502,7101,7711,8306,NOTES
3980,N,Hazleton 3700 / 3110,10/7/2011,Seybert Sreet,,,Hazle Township,,15,1,1,0,5,0,,5,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
3981,N,Hazleton 3700 / 3110,11/23/2011,Stockton Road .5 mile south of SR 940,,,Hazle Township,Luzerne County,87,5,4,4,0,0,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
3982,N,Hazleton 3700 / 3110,12/28/2011,Stockton Road 1/4 mile south of SR 0940,,,Hazle Township,Luzerne County,40,0,2,3,0,8,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3983,N,Hazleton 3700 / 3110,1/27/2012,Stockton Road 1/4 mile south of SR 0940,,,Hazle Township,Luzerne County,72,2,4,1,3,7,,3,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drug arrest driver and passenger
3984,N,Hazleton 3700 / 3110,2/22/2012,Stockton Road 12/10 mile south of SR 0940,,,Hazle Township,Luzerne County,53,1,1,0,2,0,,2,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3985,N,Hazleton 3700 / 3110,3/26/2012,Stockton Road .5 mile south of SR 940,,,Hazle Township,Luzerne County,62,3,4,5,0,0,21,5,,,3,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
3986,N,Hazleton 3700 / 3110,5/23/2012,Stockton Road 1/4 mile south of SR 0940,,,Hazle Township,Luzerne County,70,0,3,2,0,13,,5,,,1,,,,,,,,1,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3987,N,Hazleton 3700 / 3110,6/1/2012,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988,N,Hazleton 3700 / 3110,7/27/2012,Stockton Road .5 mile south of SR 940,,,Hazle Township,Luzerne County,89,2,2,3,0,0,23,7,,,1,,,,,,1,,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
3989,N,Hazleton 3700 / 3110,8/8/2012,Stockton Road 1/4 mile south of SR 0940,,,Hazle Township,Luzerne County,50,2,1,5,0,7,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3990,N,Hazleton 3700 / 3110,9/29/2012,Stockton Road 1/4 mile south of SR 0940,,,Hazle Township,Luzerne County,40,1,2,3,0,4,,3,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
3991,N,Hazleton 3700 / 3110,10/1/2012,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3992,N,Hazleton 3700 / 3110,11/23/2012,Stockton Road .5 mile south of SR 940,,,Hazle Township,Luzerne County,71,1,1,10,0,0,20,2,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3993,N,Bloomsburg 3120,10/29/2011,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3994,N,Bloomsburg 3120,11/12/2011,Rittenhouse Mill Road .4 miles east of Old Rt 4,,,Briar Creek Borough,Columbia County,37,1,2,3,0,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
3995,N,Bloomsburg 3120,12/8/2011,Hidlay Church Road .2 mile west of McDowell Hill Road,,,North Centre Township,Columbia County,28,2,1,1,0,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3996,N,Bloomsburg 3120,1/10/2012,rittenhouse mill road 1/4 mile west of red rock road,,,Briar Creek Borough,Columbia County,53,2,1,2,0,7,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,
3997,N,Bloomsburg 3120,2/7/2012,rittenhouse mill road .5 mile west of old Rt #4,,,Briar Creek Borough,Columbia County,42,0,0,0,0,10,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,inconsistent activity and citation data
3998,N,Fern Ridge,2/24/2012,Jonas Road at Toll Road,,,,,45,7,1,0,1,11,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drug arrest
3999,N,Bloomsburg 3120,3/22/2012,Hidlay Church Road .2 mile west of McDowell Hill Road,,,North Centre Township,Columbia County,23,0,1,2,0,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,N,Bloomsburg 3120,4/16/2012,hidlay Church Road .2 mile east of Hass Road,,,North Centre Township,Columbia County,21,0,1,1,0,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4001,N,Bloomsburg 3120,6/30/2012,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4002,N,Bloomsburg 3120,7/1/2012,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4003,N,Bloomsburg 3120,8/1/2012,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4004,N,Bloomsburg 3120,9/16/2012,Rittenhouse Mill Road,,,Briar Creek Borough,Columbia County,24,1,21,0,0,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4005,N,Bloomsburg 3120,10/15/2012,hidlay Church Road .4 mile east of Hass Road,,,North Centre Township,Columbia County,22,0,1,2,0,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4006,N,Bloomsburg 3120,10/29/2012,Ridge Road .1 mile east of McDowell Road,,,North Centre Township,Columbia County,19,1,1,2,0,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4007,N,Fern Ridge,10/31/2011,Pleasant Valley High School SR 209 ,,,Chestnuthill Township,Monroe County,45,0,1,1,2,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4008,N,Fern Ridge,11/20/2011,SR 209 just south of sr 715,,,Chestnuthill Township,Monroe County,78,0,2,1,22,5,,25,,,1,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,19,,,,,,,,,,,,,,,
4009,N,,11/28/2011,SR 80 exit 284 westbound offramp,,,Tobyhanna Township,Monroe County,26,0,2,1,1,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,N,Fern Ridge,12/30/2011,"Penn Kidder Elementary School, SR 903",,,Penn Forest Township,Carbon County,39,0,2,1,3,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,N,Fern Ridge,1/31/2012,SR 80 westbound at exit 284,,,Tobyhanna Township,Monroe County,52,0,2,1,0,3,,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,One driver was deterimined to be cit of mex residing in us illegally. Driver was detained and transported to PSP Fern Ridge where he was livescanned to determine his identity. ICE was contacted and instructed TFC Miller to issue appropriate citations and release the illegal alien.
4012,N,Fern Ridge,3/9/2012,toll road and jonas road,,,,,52,2,2,0,0,11,,7,,,1,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
4013,N,Fern Ridge,3/22/2012,SR 209 at SR 715,,,,,12,2,2,2,0,9,,9,,,2,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
4014,N,Lehighton,4/26/2012,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4015,N,Fern Ridge 3130,4/29/2012,Off Ramp at RS 80 WS to SR 115 at Exit 284,,,,,75,3,1,1,0,6,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4016,N,Fern Ridge,5/30/2012,SR 209 .1 mil south of SR 715,,,Chestnuthill Township,Monroe County,60,1,1,0,4,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4017,N,Fern Ridge,6/16/2012,toll road and jonas road,,,Chestnuthill Township,Monroe County,42,2,2,0,0,9,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4018,N,Fern Ridge,7/16/2012,toll road and jonas road,,,Chestnuthill Township,Monroe County,112,0,6,4,5,6,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4019,N,Fern Ridge,6/29/2012,SR 80 Exit 284 WB ramp,,,Tobyhanna Township,Carbon County,110,0,5,2,7,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,N,Fern Ridge,9/11/2012,SR 209 .1 mil south of SR 715,,,Chestnuthill Township,Monroe County,46,1,1,2,0,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4021,N,Fern Ridge,10/3/2012,SR 80 Exit 284 WB ramp,,,Tobyhanna Township,Carbon County,29,0,0,1,1,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4022,N,Fern Ridge,11/7/2012,Toll Rd and Merwinsburg Road @ Jonas Road,,,Chestnuthill Township,Monroe County,155,0,9,5,5,6,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4023,N,Lehighton,10/28/2011,Burger Hollow Road at Polk Twp Road,,,Polk Township,Monroe County,43,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4024,N,Lehighton,12/23/2011,Burger Hollow Road at Polk Twp Road,,,Polk Township,Monroe County,29,0,0,0,0,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4025,N,Lehighton,1/25/2012,Burger Hollow Road at Polk Twp Road,,,Polk Township,Monroe County,66,4,2,2,0,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4026,N,Lehighton,3/2/2012,Burger Hollow Road at Polk Twp Road,,,Polk Township,Monroe County,27,0,0,2,0,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4027,N,Lehighton,3/26/2012,Burger Hollow Road at Polk Twp Road,,,Polk Township,Monroe County,24,0,1,0,0,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4028,N,Lehighton,5/26/2012,Pohopoco Drive at entrance to Beltzville State Park,,,,,75,12,3,3,0,17,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4029,N,Lehighton,5/29/2012,Burger Hollow Road at Polk Twp Road,,,Polk Township,Monroe County,14,0,0,0,0,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4030,N,Lehighton,6/30/2012,Burger Hollow Road at Polk Twp Road,,,Polk Township,Monroe County,31,0,0,0,0,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4031,N,Lehighton,7/28/2012,Forest inn Road at VFW,,,Towamensing Township,Carbon County,18,0,0,0,0,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4032,N,Lehighton,8/29/2012,Forest Inn Road,,,Lower Towamensing Township,,34,0,0,0,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4033,N,Lehighton,9/27/2012,Burger Hollow Road at Polk Twp Road,,,Polk Township,Monroe County,32,0,0,0,0,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4034,N,Lehighton,10/20/2012,Forest Inn Road approx .2 miles south of SR 0209,,,,,60,2,1,1,0,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4035,N,Lehighton,11/4/2012,Kunkletown Road and Chestnut Ridge Drive,,,,,56,4,2,1,0,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,site selected and checkpoint conducted to gather any intelligence and whereabouts on Robert Paul Smith III. Ther was an arrest warrant issued for Smith for aggravated assault on police and related offenses
4036,N,Swiftwater ,10/8/2011,TR 700 Woodland Road 1/4 m north of SR 611,,,Paradise Township,Monroe County,150,0,,7,1,14,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4037,N,Swiftwater ,11/20/2011,TR 700 Woodland Road 1/4 m north of SR 611,,,Paradise Township,Monroe County,75,0,1,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4038,N,Swiftwater ,12/10/2011,TR 700 Woodland Road 1/4 m north of SR 611,,,Paradise Township,Monroe County,127,2,1,1,0,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4039,N,Swiftwater ,2/3/2012,TR 700 Woodland Road 1/4 m north of SR 611,,,Paradise Township,Monroe County,179,1,1,1,2,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040,N,Swiftwater ,2/29/1900,TR 700 Woodland Road 1/4 m north of SR 611,,,Paradise Township,Monroe County,91,8,3,0,0,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4041,N,Swiftwater ,3/30/2012,Woodland Road .3 miles east of SR 611,,,Paradise Township,Monroe County,60,1,0,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4042,N,Swiftwater ,5/30/2012,TR 700 Woodland Road and SR 314 /Pocono Mountain East High School,,,,,212,4,1,0,1,24,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4043,N,Swiftwater ,6/27/2012,woodland Road .4 miles north of SR 511,,,Paradise Township,Monroe County,83,2,1,1,0,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4044,N,Swiftwater ,8/19/2012,buttermilk Falls Road,,,Smithfield Township,,31,0,0,0,0,7,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4045,N,Swiftwater ,9/19/2012,TR 700 Woodland Road 1/4 m north of SR 611,,,Paradise Township,Monroe County,142,2,2,1,0,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4046,N,Swiftwater ,10/31/2012,Woodland road in the area of the ambulance building,,,,,63,0,0,0,0,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4047,N,Swiftwater ,11/21/2012,Woodland Road 1/4 mile east of SR 611,,,Paradise Township,Monroe County,62,1,1,0,0,8,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048,M,Bethlehem,1/26/2010,Old Post Road,south of ,Neffe/Laurys Road,North Whitehall Township,Lehigh County,35,0,0,4,0,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4049,M,Bethlehem,2/24/2010,Coffeetown Road,and,Maple street,North Whitehall Township,Lehigh County,28,0,2,3,0,10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050,M,Bethlehem,3/31/2010,Jacksonville Road ,and,Arrowhead Road,East Allen Township,Northhampton County,51,0,2,2,0,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 caution for driver operating under suspended license
4051,M,Bethlehem,4/18/2010,Atlas Road,and,Savage Road,Allen Township,Northhampton County,47,1,2,2,0,11,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4052,M,Bethlehem,5/25/2010,Quarry Street,at, Portland Street,North Whitehall Township,Lehigh County,19,1,0,3,2,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4053,M,Bethlehem,6/29/2010,Postal Road,east of ,Marcon Boulevard,Hanover Township,Lehigh County,51,0,2,8,0,20,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4054,M,Bethlehem,1/22/2011,Jacksonville Road ,,,East Allen Township,Northhampton County,39,0,0,3,0,10,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4055,M,Bethlehem,2/26/2011,Atlas Road,and,Savage Road,Allen Township,Northhampton County,52,1,1,2,0,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4056,M,Bethlehem,3/8/2011,Best Station Road,and,County Bridge Road,Washington Township,Lehigh County,48,0,3,1,2,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4057,M,Bethlehem,4/30/2011,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048,M,Bethlehem,5/25/2011,Irving Street,north of,Lloyd Street,Hanover Township,Lehigh County,52,0,4,3,7,14,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4049,M,Bethlehem,5/25/2011,Irving Street,north of,Lloyd Street,Hanover Township,Lehigh County,159,0,3,0,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4060,M,Bethlehem,5/24/2011,Irving Street,north of,Lloyd Street,Hanover Township,Lehigh County,6,0,2,2,2,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4061,M,Bethlehem,6/1/2011,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4062,M,Bethlehem,7/26/2011,Jacksonville Road ,at,Jacksonville Park,East Allen Township,Northhampton County,63,0,1,6,0,22,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4063,M,Bethlehem,8/21/2011,Willow Brook Road,and,East Bullshead Road,Hanover Township,Lehigh County,46,0,2,2,0,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4064,M,Bethlehem,9/26/2011,Friedona Road,at,PA Turnpike overpass,Washington Township,Lehigh County,52,0,0,1,5,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4065,M,Bethlehem,11/8/2011,Irving Street,south of ,Marcon Boulevard,Hanover Township,Lehigh County,36,0,0,3,8,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4066,M,Bethlehem,11/23/2011,Marcon Boulevard,between,Postal Road and Irving Street,Hanover Township,Lehigh County,63,0,3,3,2,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4067,M,Bethlehem,12/29/2011,Marcon Boulevard,between,Postal Road and Irving Street,Hanover Township,Lehigh County,26,0,1,0,0,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068,M,Bethlehem,1/18/2012,Jacksonville Road ,and,Arrowhead Road,East Allen Township,Northhampton County,29,1,0,0,0,12,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4069,M,Bethlehem,2/28/2012,944 Marcon Boulevard,,,Hanover Township,Lehigh County,42,0,2,2,1,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
